"CODE_ID","DESC_FRE","DESC_ENG"
170,"Alberta","Alberta"
172,"Colombie-Britannique","British Columbia"
174,"Manitoba","Manitoba"
176,"Nouveau-Brunswick","New Brunswick"
178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
180,"Nouvelle-Écosse","Nova Scotia"
182,"Territoires du Nord-Ouest","Northwest Territories"
184,"Nunavut","Nunavut"
186,"Ontario","Ontario"
188,"Île-du-Prince-Édouard","Prince Edward Island"
190,"Québec","Quebec"
192,"Saskatchewan","Saskatchewan"
194,"Yukon","Yukon"
